Surface-Form,Link,Part-of-Speech
logotype,https://fr.wikipedia.org/wiki/logotype,NN
2006,https://fr.wikipedia.org/wiki/2006,CD
20 plus grands fabricants de semi-conducteurs,https://fr.wikipedia.org/wiki/20_plus_grands_fabricants_de_semi-conducteurs,CD CC JJ NNS IN NNS
Intel,https://fr.wikipedia.org/wiki/Intel,NNP
Samsung,https://fr.wikipedia.org/wiki/Samsung,NN
Texas,https://fr.wikipedia.org/wiki/Texas,NNP
Toshiba,https://fr.wikipedia.org/wiki/Toshiba,NN
STMicroelectronics,https://fr.wikipedia.org/wiki/STMicroelectronics,NNS
Renesas,https://fr.wikipedia.org/wiki/Renesas,NN
Hynix,https://fr.wikipedia.org/wiki/Hynix,NNP
PC,https://fr.wikipedia.org/wiki/PC,NN
x86,https://fr.wikipedia.org/wiki/x86,NN
Nvidia,https://fr.wikipedia.org/wiki/Nvidia,NNP
GPU,https://fr.wikipedia.org/wiki/GPU,NN
ATI,https://fr.wikipedia.org/wiki/ATI,NN
Historique,https://fr.wikipedia.org/wiki/Historique,NN
Sunnyvale,https://fr.wikipedia.org/wiki/Sunnyvale,NN
Californie,https://fr.wikipedia.org/wiki/Californie,NN
circuit intégré die,https://fr.wikipedia.org/wiki/circuit_intégré_die,NN NN NN
Penang,https://fr.wikipedia.org/wiki/Penang,NN
Malaisie,https://fr.wikipedia.org/wiki/Malaisie,NN
Fujitsu,https://fr.wikipedia.org/wiki/Fujitsu,NNP
Spansion,https://fr.wikipedia.org/wiki/Spansion,NN
mémoire flash,https://fr.wikipedia.org/wiki/mémoire_flash,NN NN
Capacité de production,https://fr.wikipedia.org/wiki/Capacité_de_production,NNP FW NN
Chartered Semiconductor Manufacturing,https://fr.wikipedia.org/wiki/Chartered_Semiconductor_Manufacturing,NNP NNP NNP
ont été partiellement cédées,https://fr.wikipedia.org/wiki/ont_été_partiellement_cédées,JJ NNP NN NN
GlobalFoundries,https://fr.wikipedia.org/wiki/GlobalFoundries,NNS
sans usine,https://fr.wikipedia.org/wiki/sans_usine,NNS VBP
Situation financière,https://fr.wikipedia.org/wiki/Situation_financière,NN NN
Processeurs x86,https://fr.wikipedia.org/wiki/Processeurs_x86,NNS VBP
Processeurs 32 bits,https://fr.wikipedia.org/wiki/Processeurs_32_bits,NNS CD NNS
Anciens,https://fr.wikipedia.org/wiki/Anciens,NNS
K5,https://fr.wikipedia.org/wiki/K5,NNP
K6,https://fr.wikipedia.org/wiki/K6,NNP
K6-2,https://fr.wikipedia.org/wiki/K6-2,NNP
K6-III,https://fr.wikipedia.org/wiki/K6-III,NNP
K7,https://fr.wikipedia.org/wiki/K7,NNP
Athlon,https://fr.wikipedia.org/wiki/Athlon,NN
Duron,https://fr.wikipedia.org/wiki/Duron,NNP
Cyrix,https://fr.wikipedia.org/wiki/Cyrix,NN
2002,https://fr.wikipedia.org/wiki/2002,CD
processeurs 64 bits,https://fr.wikipedia.org/wiki/processeurs_64_bits,NNS CD NNS
Processeurs 64 bits,https://fr.wikipedia.org/wiki/Processeurs_64_bits,NNS CD NNS
AMD64,https://fr.wikipedia.org/wiki/AMD64,NN
Opteron,https://fr.wikipedia.org/wiki/Opteron,NN
Athlon 64,https://fr.wikipedia.org/wiki/Athlon_64,$ CD
Athlon FX,https://fr.wikipedia.org/wiki/Athlon_FX,NNP NNP
Itanium,https://fr.wikipedia.org/wiki/Itanium,NN
Intel 64,https://fr.wikipedia.org/wiki/Intel_64,NNP CD
Linux,https://fr.wikipedia.org/wiki/Linux,NN
Unix,https://fr.wikipedia.org/wiki/Unix,NN
Windows XP Professionnel Édition x64,https://fr.wikipedia.org/wiki/Windows_XP_Professionnel_Édition_x64,NNP NNP NNP NN NN
chipset,https://fr.wikipedia.org/wiki/chipset,NN
Pentium 4,https://fr.wikipedia.org/wiki/Pentium_4,NN CD
Hyper-Threading,https://fr.wikipedia.org/wiki/Hyper-Threading,NN
30,https://fr.wikipedia.org/wiki/30,CD
Samuel Naffziger,https://fr.wikipedia.org/wiki/Samuel_Naffziger,NNP NNP
processeur 64 bits,https://fr.wikipedia.org/wiki/processeur_64_bits,NN CD NNS
serveurs,https://fr.wikipedia.org/wiki/serveurs,NNS
IBM,https://fr.wikipedia.org/wiki/IBM,NNP
Bull,https://fr.wikipedia.org/wiki/Bull,NN
Hewlett-Packard,https://fr.wikipedia.org/wiki/Hewlett-Packard,NNP
Sun Microsystems,https://fr.wikipedia.org/wiki/Sun_Microsystems,NNP NNPS
quadri-cœurs,https://fr.wikipedia.org/wiki/quadri-cœurs,NNS
Dell,https://fr.wikipedia.org/wiki/Dell,NNP
CPU,https://fr.wikipedia.org/wiki/CPU,NN
Conroe,https://fr.wikipedia.org/wiki/Conroe,NN
Merom,https://fr.wikipedia.org/wiki/Merom,NN
Woodcrest,https://fr.wikipedia.org/wiki/Woodcrest,JJS
USD,https://fr.wikipedia.org/wiki/USD,NN
Core 2 Quad,https://fr.wikipedia.org/wiki/Core_2_Quad,RB CD NNS
K10,https://fr.wikipedia.org/wiki/K10,NNP
HyperTransport,https://fr.wikipedia.org/wiki/HyperTransport,NN
Phenom,https://fr.wikipedia.org/wiki/Phenom,NN
Rana,https://fr.wikipedia.org/wiki/Rana,NNP
Fusion,https://fr.wikipedia.org/wiki/Fusion,NN
port,https://fr.wikipedia.org/wiki/port,NN
périphériques,https://fr.wikipedia.org/wiki/périphériques,NNS
bus,https://fr.wikipedia.org/wiki/bus,NN
PCI,https://fr.wikipedia.org/wiki/PCI,NN
PCI Express,https://fr.wikipedia.org/wiki/PCI_Express,NNP NNP
SSD,https://fr.wikipedia.org/wiki/SSD,NN
Technologie,https://fr.wikipedia.org/wiki/Technologie,NN
3D,https://fr.wikipedia.org/wiki/3D,CD
mémoire centrale,https://fr.wikipedia.org/wiki/mémoire_centrale,NN NN
Variantes,https://fr.wikipedia.org/wiki/Variantes,NNS
MHz,https://fr.wikipedia.org/wiki/MHz,NN
V,https://fr.wikipedia.org/wiki/V,NN
DDR,https://fr.wikipedia.org/wiki/DDR,NN
QDR,https://fr.wikipedia.org/wiki/QDR,NN
accès direct à la mémoire,https://fr.wikipedia.org/wiki/accès_direct_à_la_mémoire,NN JJ NNP NN NN
mémoire graphique,https://fr.wikipedia.org/wiki/mémoire_graphique,NN NN
GDDR3,https://fr.wikipedia.org/wiki/GDDR3,NN
Alimentation,https://fr.wikipedia.org/wiki/Alimentation,NN
Standardisation,https://fr.wikipedia.org/wiki/Standardisation,NN
ATI Technologies,https://fr.wikipedia.org/wiki/ATI_Technologies,NNP NNS
Cirrus Logic,https://fr.wikipedia.org/wiki/Cirrus_Logic,NNP NNP
Microsoft,https://fr.wikipedia.org/wiki/Microsoft,NNP
S3 Graphics,https://fr.wikipedia.org/wiki/S3_Graphics,NNP NNP
Trident Microsystems,https://fr.wikipedia.org/wiki/Trident_Microsystems,NN NNS
constructeurs,https://fr.wikipedia.org/wiki/constructeurs,NNS
USB,https://fr.wikipedia.org/wiki/USB,NN
ASCII,https://fr.wikipedia.org/wiki/ASCII,NN
Description,https://fr.wikipedia.org/wiki/Description,NN
mainframes,https://fr.wikipedia.org/wiki/mainframes,NNS
années 1960,https://fr.wikipedia.org/wiki/années_1960,NN CD
Brigitte Bardot,https://fr.wikipedia.org/wiki/Brigitte_Bardot,NNP NNP
T-shirts,https://fr.wikipedia.org/wiki/T-shirts,NNS
BBS,https://fr.wikipedia.org/wiki/BBS,NN
page de code,https://fr.wikipedia.org/wiki/page_de_code,NN FW NN
437,https://fr.wikipedia.org/wiki/437,CD
mode texte,https://fr.wikipedia.org/wiki/mode_texte,NN NN
compatible PC,https://fr.wikipedia.org/wiki/compatible_PC,JJ NN
chasse,https://fr.wikipedia.org/wiki/chasse,NN
Types et exemples d'art ASCII,https://fr.wikipedia.org/wiki/Types_et_exemples_d'art_ASCII,NNS VBP NNS VBP NNP
Émoticône,https://fr.wikipedia.org/wiki/Émoticône,NN
émotion en texte,https://fr.wikipedia.org/wiki/émotion_en_texte,NN FW NN
portrait de 1926 par Ferdinand Schmutzer,https://fr.wikipedia.org/wiki/portrait_de_1926_par_Ferdinand_Schmutzer,NN IN CD NN NNP NNP
signatures,https://fr.wikipedia.org/wiki/signatures,NNS
gnou,https://fr.wikipedia.org/wiki/gnou,NN
Easter Egg,https://fr.wikipedia.org/wiki/Easter_Egg,NNP NN
apt-get,https://fr.wikipedia.org/wiki/apt-get,NN
batch,https://fr.wikipedia.org/wiki/batch,NN
Amiga,https://fr.wikipedia.org/wiki/Amiga,NN
Tux,https://fr.wikipedia.org/wiki/Tux,NN
smiley,https://fr.wikipedia.org/wiki/smiley,NN
Fichier:BB-ASCII-art-screenshot-zebra.png,https://fr.wikipedia.org/wiki/Fichier:BB-ASCII-art-screenshot-zebra.png,NN : JJ
ANSI ART,https://fr.wikipedia.org/wiki/ANSI_ART,NNP NNP
Jeu,https://fr.wikipedia.org/wiki/Jeu,NN
RPG,https://fr.wikipedia.org/wiki/RPG,NN
navigateur,https://fr.wikipedia.org/wiki/navigateur,NN
lexique,https://fr.wikipedia.org/wiki/lexique,NN
Lexique,https://fr.wikipedia.org/wiki/Lexique,NN
Assommoir,https://fr.wikipedia.org/wiki/Assommoir,NN
Barbacane,https://fr.wikipedia.org/wiki/Barbacane,NN
Bastille,https://fr.wikipedia.org/wiki/Bastille,NNP
Bâtie,https://fr.wikipedia.org/wiki/Bâtie,NNP
Bretèche,https://fr.wikipedia.org/wiki/Bretèche,NN
Château,https://fr.wikipedia.org/wiki/Château,NN
châteaux forts,https://fr.wikipedia.org/wiki/châteaux_forts,NN NNS
Châtelet (architecture),https://fr.wikipedia.org/wiki/Châtelet_(architecture),NNP ( NN )
Courtine,https://fr.wikipedia.org/wiki/Courtine,NN
Créneau,https://fr.wikipedia.org/wiki/Créneau,NN
Donjon,https://fr.wikipedia.org/wiki/Donjon,NN
Échauguette,https://fr.wikipedia.org/wiki/Échauguette,NN
Église fortifiée,https://fr.wikipedia.org/wiki/Église_fortifiée,NN NN
Guette,https://fr.wikipedia.org/wiki/Guette,NN
Herse,https://fr.wikipedia.org/wiki/Herse,NN
Hourd,https://fr.wikipedia.org/wiki/Hourd,NN
Lice,https://fr.wikipedia.org/wiki/Lice,NN
logis seigneurial,https://fr.wikipedia.org/wiki/logis_seigneurial,NN NN
Mâchicoulis,https://fr.wikipedia.org/wiki/Mâchicoulis,NNS
Maison forte,https://fr.wikipedia.org/wiki/Maison_forte,NNP NN
Manoir,https://fr.wikipedia.org/wiki/Manoir,NN
Merlon,https://fr.wikipedia.org/wiki/Merlon,NN
Meurtrière,https://fr.wikipedia.org/wiki/Meurtrière,NN
Moineau (militaire),https://fr.wikipedia.org/wiki/Moineau_(militaire),NNP ( NN )
Pont-levis,https://fr.wikipedia.org/wiki/Pont-levis,NN
Poterne,https://fr.wikipedia.org/wiki/Poterne,NN
Tour,https://fr.wikipedia.org/wiki/Tour,NN
Trou de loup,https://fr.wikipedia.org/wiki/Trou_de_loup,NNP FW NN
Fortification,https://fr.wikipedia.org/wiki/Fortification,NN
Château fort,https://fr.wikipedia.org/wiki/Château_fort,NNP NN
Architecture,https://fr.wikipedia.org/wiki/Architecture,NN
Fichier:Afghanistan (orthographic projection).svg,https://fr.wikipedia.org/wiki/Fichier:Afghanistan_(orthographic_projection).svg,NN : NNP ( JJ NN ) NN
pachto,https://fr.wikipedia.org/wiki/pachto,NN
dari,https://fr.wikipedia.org/wiki/dari,NN
Asie centrale,https://fr.wikipedia.org/wiki/Asie_centrale,NNP NN
accès à la mer,https://fr.wikipedia.org/wiki/accès_à_la_mer,NN NNP VBZ NN
Pakistan,https://fr.wikipedia.org/wiki/Pakistan,NN
Chine,https://fr.wikipedia.org/wiki/Chine,NN
Tadjikistan,https://fr.wikipedia.org/wiki/Tadjikistan,NN
Turkménistan,https://fr.wikipedia.org/wiki/Turkménistan,NN
Ouzbékistan,https://fr.wikipedia.org/wiki/Ouzbékistan,NN
Iran,https://fr.wikipedia.org/wiki/Iran,NN
Asie,https://fr.wikipedia.org/wiki/Asie,NN
route de la soie,https://fr.wikipedia.org/wiki/route_de_la_soie,NN FW FW FW
Inde,https://fr.wikipedia.org/wiki/Inde,NN
Cyrus le Grand,https://fr.wikipedia.org/wiki/Cyrus_le_Grand,NNP CD NNP
Alexandre le Grand,https://fr.wikipedia.org/wiki/Alexandre_le_Grand,NNP NN NNP
Gengis Khan,https://fr.wikipedia.org/wiki/Gengis_Khan,NNP NNP
Bâbur,https://fr.wikipedia.org/wiki/Bâbur,NNP
bactrien,https://fr.wikipedia.org/wiki/bactrien,NN
Empire kouchan,https://fr.wikipedia.org/wiki/Empire_kouchan,NN NN
ghaznévide,https://fr.wikipedia.org/wiki/ghaznévide,NN
perse,https://fr.wikipedia.org/wiki/perse,NN
afcharide,https://fr.wikipedia.org/wiki/afcharide,NN
1747,https://fr.wikipedia.org/wiki/1747,CD
Ahmad Khan Abdali,https://fr.wikipedia.org/wiki/Ahmad_Khan_Abdali,NNP NNP NNP
padishah,https://fr.wikipedia.org/wiki/padishah,NN
seconde guerre anglo-afghane,https://fr.wikipedia.org/wiki/seconde_guerre_anglo-afghane,JJ NN NN
État tampon,https://fr.wikipedia.org/wiki/État_tampon,CD NN
1879,https://fr.wikipedia.org/wiki/1879,CD
troisième guerre anglo-afghane,https://fr.wikipedia.org/wiki/troisième_guerre_anglo-afghane,JJ JJ NN
traité de Rawalpindi,https://fr.wikipedia.org/wiki/traité_de_Rawalpindi,NN IN NNP
Société des Nations,https://fr.wikipedia.org/wiki/Société_des_Nations,NNP NNS NNP
1979,https://fr.wikipedia.org/wiki/1979,CD
soviétiques,https://fr.wikipedia.org/wiki/soviétiques,NNS
islamiste,https://fr.wikipedia.org/wiki/islamiste,NN
talibans,https://fr.wikipedia.org/wiki/talibans,NNS
République islamique,https://fr.wikipedia.org/wiki/République_islamique,NNP NN
président,https://fr.wikipedia.org/wiki/président,NN
bicaméral,https://fr.wikipedia.org/wiki/bicaméral,JJ
Géographie de l'Afghanistan,https://fr.wikipedia.org/wiki/Géographie_de_l'Afghanistan,NNP FW FW
Villes d'Afghanistan,https://fr.wikipedia.org/wiki/Villes_d'Afghanistan,NNS VBP
montagneux,https://fr.wikipedia.org/wiki/montagneux,NN
Nowshak,https://fr.wikipedia.org/wiki/Nowshak,NN
tremblements de terre,https://fr.wikipedia.org/wiki/tremblements_de_terre,NNS FW FW
Kaboul,https://fr.wikipedia.org/wiki/Kaboul,NNP
Herat,https://fr.wikipedia.org/wiki/Herat,NNP
Jalalabad,https://fr.wikipedia.org/wiki/Jalalabad,NN
Mazar-i-Sharif,https://fr.wikipedia.org/wiki/Mazar-i-Sharif,NN
Kandahar,https://fr.wikipedia.org/wiki/Kandahar,NNP
Hari Rud,https://fr.wikipedia.org/wiki/Hari_Rud,NNP NNP
Toponymie,https://fr.wikipedia.org/wiki/Toponymie,NN
al-Biruni,https://fr.wikipedia.org/wiki/al-Biruni,JJ
persan,https://fr.wikipedia.org/wiki/persan,NN
1030,https://fr.wikipedia.org/wiki/1030,CD
982,https://fr.wikipedia.org/wiki/982,CD
Houdoud al Alam,https://fr.wikipedia.org/wiki/Houdoud_al_Alam,NNP NN NNP
Ibn al-Athir,https://fr.wikipedia.org/wiki/Ibn_al-Athir,NNP NN
Khwadja Niamat-Ullah,https://fr.wikipedia.org/wiki/Khwadja_Niamat-Ullah,NNP NNP
moghol,https://fr.wikipedia.org/wiki/moghol,NN
Jahangir,https://fr.wikipedia.org/wiki/Jahangir,NN
Salomon,https://fr.wikipedia.org/wiki/Salomon,NN
Israël,https://fr.wikipedia.org/wiki/Israël,NN
Nabuchodonosor,https://fr.wikipedia.org/wiki/Nabuchodonosor,NN
monts Sulaymân,https://fr.wikipedia.org/wiki/monts_Sulaymân,NNS VBP
Ancien Testament,https://fr.wikipedia.org/wiki/Ancien_Testament,NNP NNP
pachtoune,https://fr.wikipedia.org/wiki/pachtoune,NN
indo-aryens,https://fr.wikipedia.org/wiki/indo-aryens,NNS
sémites,https://fr.wikipedia.org/wiki/sémites,NNS
épigones,https://fr.wikipedia.org/wiki/épigones,NNS
Les Cavaliers,https://fr.wikipedia.org/wiki/Les_Cavaliers,NNP NNS
Joseph Kessel,https://fr.wikipedia.org/wiki/Joseph_Kessel,NNP NNP
Khorassan,https://fr.wikipedia.org/wiki/Khorassan,NNP
Histoire de l'Afghanistan,https://fr.wikipedia.org/wiki/Histoire_de_l'Afghanistan,NNP FW FW
Empire perse,https://fr.wikipedia.org/wiki/Empire_perse,NN NN
URSS,https://fr.wikipedia.org/wiki/URSS,NN
Ashoka,https://fr.wikipedia.org/wiki/Ashoka,NN
Yuezhi,https://fr.wikipedia.org/wiki/Yuezhi,NN
Kujula Kadphisès,https://fr.wikipedia.org/wiki/Kujula_Kadphisès,NNP NNP
Delhi,https://fr.wikipedia.org/wiki/Delhi,NN
mer d'Oman,https://fr.wikipedia.org/wiki/mer_d'Oman,NN NN
mer d'Aral,https://fr.wikipedia.org/wiki/mer_d'Aral,NN NN
Corée,https://fr.wikipedia.org/wiki/Corée,NN
Japon,https://fr.wikipedia.org/wiki/Japon,NN
Gandamak,https://fr.wikipedia.org/wiki/Gandamak,NN
bataille de Maiwand,https://fr.wikipedia.org/wiki/bataille_de_Maiwand,NN FW NNP
Grand Jeu,https://fr.wikipedia.org/wiki/Grand_Jeu,NNP NNP
Avant 1747,https://fr.wikipedia.org/wiki/Avant_1747,JJ CD
Perses,https://fr.wikipedia.org/wiki/Perses,NNS
Moghols,https://fr.wikipedia.org/wiki/Moghols,NNS
Turcs,https://fr.wikipedia.org/wiki/Turcs,NN
chalcolithique,https://fr.wikipedia.org/wiki/chalcolithique,NN
chalcolithiques,https://fr.wikipedia.org/wiki/chalcolithiques,NNS
Balochistan,https://fr.wikipedia.org/wiki/Balochistan,NNP
monde indien,https://fr.wikipedia.org/wiki/monde_indien,NN NN
3000 et 2500 av. J.-C.,https://fr.wikipedia.org/wiki/3000_et_2500_av._J.-C.,CD NN CD NN . NNP .
Seistan,https://fr.wikipedia.org/wiki/Seistan,NN
lapis-lazuli,https://fr.wikipedia.org/wiki/lapis-lazuli,NN
albâtre,https://fr.wikipedia.org/wiki/albâtre,NN
civilisation de l'Indus,https://fr.wikipedia.org/wiki/civilisation_de_l'Indus,NN IN NN
royaume gréco-bactrien,https://fr.wikipedia.org/wiki/royaume_gréco-bactrien,VB NN
bouddhiste,https://fr.wikipedia.org/wiki/bouddhiste,NN
turc du,https://fr.wikipedia.org/wiki/turc_du,NN NN
Ghaznévides,https://fr.wikipedia.org/wiki/Ghaznévides,NNS
Mahmûd de Ghaznî,https://fr.wikipedia.org/wiki/Mahmûd_de_Ghaznî,NNP FW NNP
Ghazni,https://fr.wikipedia.org/wiki/Ghazni,NN
Perse,https://fr.wikipedia.org/wiki/Perse,NN
Muhammad Ghûrî,https://fr.wikipedia.org/wiki/Muhammad_Ghûrî,NNP NNP
Ghor,https://fr.wikipedia.org/wiki/Ghor,NN
Sultanat,https://fr.wikipedia.org/wiki/Sultanat,NN
Qûtb ud-Dîn Aibak,https://fr.wikipedia.org/wiki/Qûtb_ud-Dîn_Aibak,NNP JJ NNP
Balkh,https://fr.wikipedia.org/wiki/Balkh,NN
Bamiyan,https://fr.wikipedia.org/wiki/Bamiyan,NN
Timur Lang,https://fr.wikipedia.org/wiki/Timur_Lang,NNP NNP
Tamerlan,https://fr.wikipedia.org/wiki/Tamerlan,NN
Samarkand,https://fr.wikipedia.org/wiki/Samarkand,NN
Timurides,https://fr.wikipedia.org/wiki/Timurides,NNS
Shah Rukh Mirza,https://fr.wikipedia.org/wiki/Shah_Rukh_Mirza,NNP NNP NNP
Husayn Bayqara,https://fr.wikipedia.org/wiki/Husayn_Bayqara,NNP NNP
art timuride,https://fr.wikipedia.org/wiki/art_timuride,NN NN
Hérat,https://fr.wikipedia.org/wiki/Hérat,NNP
Ouzbek,https://fr.wikipedia.org/wiki/Ouzbek,NN
Muhammad Shaybânî,https://fr.wikipedia.org/wiki/Muhammad_Shaybânî,NNP NNP
Ferghana,https://fr.wikipedia.org/wiki/Ferghana,NNP
Babur,https://fr.wikipedia.org/wiki/Babur,NNP
Grands Moghols,https://fr.wikipedia.org/wiki/Grands_Moghols,NNS NNS
Séfévides,https://fr.wikipedia.org/wiki/Séfévides,NNS
Mirwais Khan Hotaki,https://fr.wikipedia.org/wiki/Mirwais_Khan_Hotaki,NNP NNP NNP
Mahmud Hotaki,https://fr.wikipedia.org/wiki/Mahmud_Hotaki,NNP NNP
Shahanshah,https://fr.wikipedia.org/wiki/Shahanshah,NN
Ispahan,https://fr.wikipedia.org/wiki/Ispahan,NN
Nader Shah,https://fr.wikipedia.org/wiki/Nader_Shah,NNP NNP
Sassanide,https://fr.wikipedia.org/wiki/Sassanide,NN
bataille d’al-Qadisiyya,https://fr.wikipedia.org/wiki/bataille_d’al-Qadisiyya,NN NN CD NN
Nourestân,https://fr.wikipedia.org/wiki/Nourestân,NN
Sher Shah Suri,https://fr.wikipedia.org/wiki/Sher_Shah_Suri,NNP NNP NNP
Sasaram,https://fr.wikipedia.org/wiki/Sasaram,NN
Bengale,https://fr.wikipedia.org/wiki/Bengale,NN
Khyber Pass,https://fr.wikipedia.org/wiki/Khyber_Pass,NNP NNP
Taj Mahal,https://fr.wikipedia.org/wiki/Taj_Mahal,NNP NNP
patrimoine mondial de l’humanité,https://fr.wikipedia.org/wiki/patrimoine_mondial_de_l’humanité,JJ NN IN FW CD NN
1747-1919,https://fr.wikipedia.org/wiki/1747-1919,JJ
Règne d’Ahmad Shâh Durrani,https://fr.wikipedia.org/wiki/Règne_d’Ahmad_Shâh_Durrani,NNP NN NNP NNP NNP NNP
afsharide,https://fr.wikipedia.org/wiki/afsharide,NN
Nâdir Châh,https://fr.wikipedia.org/wiki/Nâdir_Châh,NNP NNP
Ahmad Shâh Durrani,https://fr.wikipedia.org/wiki/Ahmad_Shâh_Durrani,NNP NNP NNP
Loya Jirga,https://fr.wikipedia.org/wiki/Loya_Jirga,NNP NNP
troisième bataille de Pânipat,https://fr.wikipedia.org/wiki/troisième_bataille_de_Pânipat,JJ NN IN NNP
sikhs,https://fr.wikipedia.org/wiki/sikhs,NN
Samarcande,https://fr.wikipedia.org/wiki/Samarcande,NN
Boukhara,https://fr.wikipedia.org/wiki/Boukhara,NN
1772,https://fr.wikipedia.org/wiki/1772,CD
Bâbâe Mélat,https://fr.wikipedia.org/wiki/Bâbâe_Mélat,NNP NNP
père de la Nation,https://fr.wikipedia.org/wiki/père_de_la_Nation,NN IN FW NNP
Mohammed Zaher Chah,https://fr.wikipedia.org/wiki/Mohammed_Zaher_Chah,NNP NNP NNP
Règne de Timour Shâh Durrani,https://fr.wikipedia.org/wiki/Règne_de_Timour_Shâh_Durrani,NNP FW NNP NNP NNP
Timour Shah Durrani,https://fr.wikipedia.org/wiki/Timour_Shah_Durrani,NNP NNP NNP
Lahore,https://fr.wikipedia.org/wiki/Lahore,NN
Multan,https://fr.wikipedia.org/wiki/Multan,NN
vice-roi,https://fr.wikipedia.org/wiki/vice-roi,NN
Penjab,https://fr.wikipedia.org/wiki/Penjab,NN
Ghilzai,https://fr.wikipedia.org/wiki/Ghilzai,NN
Durrani,https://fr.wikipedia.org/wiki/Durrani,NN
Padishah,https://fr.wikipedia.org/wiki/Padishah,NN
vizir,https://fr.wikipedia.org/wiki/vizir,NN
Shah Wali Khan Bomezaï,https://fr.wikipedia.org/wiki/Shah_Wali_Khan_Bomezaï,NNP NNP NNP NNP
Sulayman Khan Durrani,https://fr.wikipedia.org/wiki/Sulayman_Khan_Durrani,NNP NNP NNP
Timour Shâh Durrani,https://fr.wikipedia.org/wiki/Timour_Shâh_Durrani,NNP NNP NNP
pachtounes,https://fr.wikipedia.org/wiki/pachtounes,NNS
Mollah Mohammad Omar,https://fr.wikipedia.org/wiki/Mollah_Mohammad_Omar,NNP NNP NNP
Hamid Karzai,https://fr.wikipedia.org/wiki/Hamid_Karzai,NNP NNP
Mohammadzaï,https://fr.wikipedia.org/wiki/Mohammadzaï,NN
Popalzaï,https://fr.wikipedia.org/wiki/Popalzaï,NN
Abdul Khaliq Khan,https://fr.wikipedia.org/wiki/Abdul_Khaliq_Khan,NNP NNP NNP
Babûr Shah,https://fr.wikipedia.org/wiki/Babûr_Shah,NNP NNP
Timour Shâh,https://fr.wikipedia.org/wiki/Timour_Shâh,CD NN
Zaman Shâh,https://fr.wikipedia.org/wiki/Zaman_Shâh,NNP NNP
département,https://fr.wikipedia.org/wiki/département,NN
Grand Est,https://fr.wikipedia.org/wiki/Grand_Est,NNP NNP
Aube,https://fr.wikipedia.org/wiki/Aube,NN
Troyes,https://fr.wikipedia.org/wiki/Troyes,NNS
Assemblée nationale,https://fr.wikipedia.org/wiki/Assemblée_nationale,NNP NN
janvier,https://fr.wikipedia.org/wiki/janvier,NN
Haute-Marne,https://fr.wikipedia.org/wiki/Haute-Marne,JJ
Côte-d'Or,https://fr.wikipedia.org/wiki/Côte-d'Or,NN
Yonne,https://fr.wikipedia.org/wiki/Yonne,NN
Sous-régions ou « pays » aubois,https://fr.wikipedia.org/wiki/Sous-régions_ou_« pays »_aubois,NNS JJ NNP VBZ CD NN
